model,sort_order,sha256,seq_len,h1_nat,h2_nat,h_bigram_nat,d_h1_nat,d_h2_nat,d_h_bigram_nat,spatial_gap_median,spatial_gap_mean,spatial_gap_p90,seq_face_adj_frac,seq_26_adj_frac,seq_consec_eucl_mean,seq_consec_eucl_median
shapellm_vqvae3d,post_morton,731c53f292f6560fd15be4bd6decddb5a5438d31466cb5c17620d39188e44a03,1024,5.8673062492383545,5.399573226480175,6.848732510513399,-1.7763568394002505e-15,0.0,-0.007715291816943193,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,0829a593ddc1d1fc618b0ff3e415aaeef903b7ebcbd0f2841c2d13c89073d05d,4736,7.473110392993075,6.866345664959934,8.195252464076592,nan,nan,nan,136.0,121.56690409564996,211.0,0.6732840549102429,0.6737064413938754,0.13121914609752794,0.015625
our_sparse_sdf_vqvae,post_morton,0829a593ddc1d1fc618b0ff3e415aaeef903b7ebcbd0f2841c2d13c89073d05d,4736,7.473110392993046,6.866345664959937,8.270393846199399,-2.842170943040401e-14,2.6645352591003757e-15,0.07514138212280663,6.0,108.29996608157381,147.0,0.5131995776135164,0.8574445617740233,0.02601948942126753,0.015625
shapellm_vqvae3d,pre_morton,0829a593ddc1d1fc618b0ff3e415aaeef903b7ebcbd0f2841c2d13c89073d05d,1024,3.430896931036999,1.682045194217453,4.998645541826495,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,0829a593ddc1d1fc618b0ff3e415aaeef903b7ebcbd0f2841c2d13c89073d05d,1024,3.4308969310369997,1.682045194217453,4.590086044087205,4.440892098500626e-16,0.0,-0.40855949773928923,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,e077b8c3cb12ab0fdcf586d332f8cf1f6345bd532316f8014dc8f16381efb48e,13069,7.545558821041477,7.106363197093153,9.46183302931117,nan,nan,nan,196.0,159.84361238480048,309.0,0.7037802265074993,0.7058463422099786,0.07775091178774328,0.015625
our_sparse_sdf_vqvae,post_morton,e077b8c3cb12ab0fdcf586d332f8cf1f6345bd532316f8014dc8f16381efb48e,13069,7.545558821041488,7.106363197093153,9.464168932128091,1.0658141036401503e-14,0.0,0.00233590281692031,10.0,249.01742180051755,652.0,0.49081726354453625,0.8582032445668809,0.026202487419540742,0.02209708691207961
shapellm_vqvae3d,pre_morton,e077b8c3cb12ab0fdcf586d332f8cf1f6345bd532316f8014dc8f16381efb48e,1024,6.14921030051008,5.714497944955671,6.915076890960358,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,e077b8c3cb12ab0fdcf586d332f8cf1f6345bd532316f8014dc8f16381efb48e,1024,6.149210300510079,5.714497944955671,6.904568037768405,-8.881784197001252e-16,0.0,-0.010508853191953271,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,000bc09aa681b98bb7f1fcc8ad6776730ab8cdd1e9284b3052dae79b65034dd9,7966,8.061806123453238,7.872925310001712,8.982464125832148,nan,nan,nan,227.0,186.69713352026304,386.0,0.6538606403013183,0.6547394852479598,0.11914707439458048,0.015625
our_sparse_sdf_vqvae,post_morton,000bc09aa681b98bb7f1fcc8ad6776730ab8cdd1e9284b3052dae79b65034dd9,7966,8.061806123453202,7.872925310001714,8.981941981063366,-3.552713678800501e-14,1.7763568394002505e-15,-0.0005221447687819847,8.0,134.67734452221976,206.0,0.4986817325800377,0.8621468926553673,0.02612491448351335,0.02209708691207961
shapellm_vqvae3d,pre_morton,000bc09aa681b98bb7f1fcc8ad6776730ab8cdd1e9284b3052dae79b65034dd9,1024,4.997132723701257,3.4416151000028825,6.340945660019342,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,000bc09aa681b98bb7f1fcc8ad6776730ab8cdd1e9284b3052dae79b65034dd9,1024,4.997132723701251,3.4416151000028825,6.3982970388690115,-6.217248937900877e-15,0.0,0.057351378849669565,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,2343d0536b5a1537e42d2905db87a3eae2855631a3012524f92b44a266684168,6928,7.7538624871763435,7.484988538403963,8.840980677788478,nan,nan,nan,226.0,173.40817849414222,327.0,0.6668110293056158,0.6695539194456475,0.05328584463815063,0.015625
our_sparse_sdf_vqvae,post_morton,2343d0536b5a1537e42d2905db87a3eae2855631a3012524f92b44a266684168,6928,7.753862487176314,7.484988538403963,8.840980677788474,-2.930988785010413e-14,0.0,-3.552713678800501e-15,12.0,292.1669464965301,570.0,0.4997834560415764,0.8754150425869784,0.02518706086141261,0.02209708691207961
shapellm_vqvae3d,pre_morton,2343d0536b5a1537e42d2905db87a3eae2855631a3012524f92b44a266684168,1024,3.9832713805836857,1.9344179058623288,4.7738640609637715,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,2343d0536b5a1537e42d2905db87a3eae2855631a3012524f92b44a266684168,1024,3.9832713805836875,1.9344179058623288,5.211123035729643,1.7763568394002505e-15,0.0,0.4372589747658715,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,d9003bc7cd2d77cec9975f76c1e60d978d07c431759ec0d6331c7bda62e0b4c2,7893,8.063171620232955,7.875203747633851,8.973429208963575,nan,nan,nan,177.0,138.30991850526735,248.0,0.6082108464267613,0.6088443993917891,0.14797367456105306,0.015625
our_sparse_sdf_vqvae,post_morton,d9003bc7cd2d77cec9975f76c1e60d978d07c431759ec0d6331c7bda62e0b4c2,7893,8.06317162023297,7.875203747633856,8.973429208963575,1.4210854715202004e-14,5.329070518200751e-15,0.0,8.0,145.1358576823693,221.0,0.4959452610238216,0.8608717688798784,0.026035854770677797,0.02209708691207961
shapellm_vqvae3d,pre_morton,d9003bc7cd2d77cec9975f76c1e60d978d07c431759ec0d6331c7bda62e0b4c2,1024,3.2015415969662575,1.5073050656147693,4.11103949304527,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,d9003bc7cd2d77cec9975f76c1e60d978d07c431759ec0d6331c7bda62e0b4c2,1024,3.2015415969662584,1.5073050656147693,4.3093229978819965,8.881784197001252e-16,0.0,0.1982835048367262,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,934dbda1f17c6ad58aeecff5bf5b4f8275287fe71e76f34c5f2afab88d193353,6921,7.787944706149656,7.294620855904887,8.703119479864611,nan,nan,nan,109.0,106.51464337549243,231.0,0.8089595375722544,0.8144508670520231,0.05250249487448836,0.015625
our_sparse_sdf_vqvae,post_morton,934dbda1f17c6ad58aeecff5bf5b4f8275287fe71e76f34c5f2afab88d193353,6921,7.787944706149613,7.294620855904881,8.74674432754093,-4.263256414560601e-14,-5.329070518200751e-15,0.04362484767631791,7.0,99.44570288202364,196.0,0.5119942196531792,0.8591040462427746,0.02585833393684802,0.015625
shapellm_vqvae3d,pre_morton,934dbda1f17c6ad58aeecff5bf5b4f8275287fe71e76f34c5f2afab88d193353,1024,5.583544346785831,4.878751299557232,6.640062957051184,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,934dbda1f17c6ad58aeecff5bf5b4f8275287fe71e76f34c5f2afab88d193353,1024,5.583544346785836,4.878751299557232,6.631131970384438,5.329070518200751e-15,0.0,-0.008930986666746854,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,3a4546fa1431e8fd80ef75a16a995509f9dcd8842046ae08d1219905fa7f1ff2,11417,8.149449018207095,7.938058400820318,9.341921118814254,nan,nan,nan,191.0,138.48379946166136,242.0,0.6320953048353188,0.6320953048353188,0.13993152364462394,0.015625
our_sparse_sdf_vqvae,post_morton,3a4546fa1431e8fd80ef75a16a995509f9dcd8842046ae08d1219905fa7f1ff2,11417,8.149449018207093,7.938058400820315,9.341556815811158,-1.7763568394002505e-15,-2.6645352591003757e-15,-0.00036430300309575614,7.0,181.79736012551638,279.0,0.4970217238962859,0.8599334267694464,0.02619260793845247,0.02209708691207961
shapellm_vqvae3d,pre_morton,3a4546fa1431e8fd80ef75a16a995509f9dcd8842046ae08d1219905fa7f1ff2,1024,1.9868774710911588,0.8274592559071368,2.7881816781613806,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,3a4546fa1431e8fd80ef75a16a995509f9dcd8842046ae08d1219905fa7f1ff2,1024,1.9868774710911583,0.8274592559071368,2.8300377455313424,-4.440892098500626e-16,0.0,0.041856067369961725,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,888c4b1de57e357530f4325034adb17041b4d6750d96d112486aad54f6f8be5b,5669,5.270058811190083,3.8643622292046214,6.344548498892902,nan,nan,nan,54.0,257.5837751517087,910.0,0.8586803105151729,0.8592095977417078,0.0625126802074683,0.015625
our_sparse_sdf_vqvae,post_morton,888c4b1de57e357530f4325034adb17041b4d6750d96d112486aad54f6f8be5b,5669,5.270058811190239,3.8643622292046174,6.591385553741884,1.5631940186722204e-13,-3.9968028886505635e-15,0.24683705484898244,9.0,68.42727563078888,181.0,0.507939308398024,0.8675017642907551,0.02627182534648437,0.015625
shapellm_vqvae3d,pre_morton,888c4b1de57e357530f4325034adb17041b4d6750d96d112486aad54f6f8be5b,1024,4.4336935592429265,3.3567260482272956,5.660296245953594,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,888c4b1de57e357530f4325034adb17041b4d6750d96d112486aad54f6f8be5b,1024,4.43369355924292,3.3567260482272956,5.982145973266363,-6.217248937900877e-15,0.0,0.3218497273127685,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,ce0aa0695f422a5c85efeaa54f73115556e7f495933ea830f73dfef5b729ed64,2360,7.218115100285965,6.927263494005645,7.6305378496014225,nan,nan,nan,173.0,119.9390524208497,216.0,0.5337007206443408,0.559559135226791,0.06878461008211373,0.015625
our_sparse_sdf_vqvae,post_morton,ce0aa0695f422a5c85efeaa54f73115556e7f495933ea830f73dfef5b729ed64,2360,7.218115100285978,6.927263494005644,7.682303191547725,1.2434497875801753e-14,-8.881784197001252e-16,0.05176534194630289,7.0,91.38674278935271,256.0,0.5052988554472234,0.8579906740144129,0.025573123693339913,0.015625
shapellm_vqvae3d,pre_morton,ce0aa0695f422a5c85efeaa54f73115556e7f495933ea830f73dfef5b729ed64,1024,1.7285140365819942,0.7016749550008679,2.275977769119537,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,ce0aa0695f422a5c85efeaa54f73115556e7f495933ea830f73dfef5b729ed64,1024,1.7285140365819933,0.7016749550008679,2.551406157243298,-8.881784197001252e-16,0.0,0.2754283881237609,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,1981d950f900f59cff9f0b177c04107c316c5bda36ce9e828fee85861fcb0005,3416,6.869911224234513,6.001061869727624,7.684765042881963,nan,nan,nan,128.0,98.24762693508313,207.0,0.6872620790629576,0.6969253294289898,0.06457315230962515,0.015625
our_sparse_sdf_vqvae,post_morton,1981d950f900f59cff9f0b177c04107c316c5bda36ce9e828fee85861fcb0005,3416,6.869911224234536,6.001061869727629,7.789774146892,2.3092638912203256e-14,4.440892098500626e-15,0.10500910401003694,6.0,96.17799579537491,218.0,0.5092240117130308,0.848316251830161,0.02709221502816275,0.015625
shapellm_vqvae3d,pre_morton,1981d950f900f59cff9f0b177c04107c316c5bda36ce9e828fee85861fcb0005,1024,4.084845607570526,2.7642616721484243,5.6282507385592835,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,1981d950f900f59cff9f0b177c04107c316c5bda36ce9e828fee85861fcb0005,1024,4.084845607570524,2.7642616721484243,5.657138695159741,-1.7763568394002505e-15,0.0,0.02888795660045762,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,5314a3ec3973fd771ebaa90cb3bb336de6351efd7cde79859787302e77e200b4,7928,5.4188774659781815,4.073737514826202,6.3237543168293975,nan,nan,nan,113.0,207.9800421332742,677.0,0.7710357007695219,0.7710357007695219,0.20324970810092488,0.015625
our_sparse_sdf_vqvae,post_morton,5314a3ec3973fd771ebaa90cb3bb336de6351efd7cde79859787302e77e200b4,7928,5.418877465978229,4.0737375148262105,6.679440458669063,4.707345624410664e-14,8.881784197001252e-15,0.35568614183966574,5.0,89.42598957755848,86.0,0.5157058155670493,0.8699381859467642,0.025358254076975468,0.015625
shapellm_vqvae3d,pre_morton,5314a3ec3973fd771ebaa90cb3bb336de6351efd7cde79859787302e77e200b4,1024,5.246219627006915,4.071505562471401,6.36844904915702,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,5314a3ec3973fd771ebaa90cb3bb336de6351efd7cde79859787302e77e200b4,1024,5.246219627006915,4.071505562471401,6.429475999036777,0.0,0.0,0.0610269498797571,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,590f03b60f7b62dc12683ebe7592850df3e8a97cb83e8dea78a240133ffdfa10,3812,7.563255488874002,7.368344090593618,8.244555616936937,nan,nan,nan,145.0,112.45279327584957,233.0,0.6426134872736814,0.6515350301758068,0.041701705823355695,0.015625
our_sparse_sdf_vqvae,post_morton,590f03b60f7b62dc12683ebe7592850df3e8a97cb83e8dea78a240133ffdfa10,3812,7.563255488874009,7.368344090593617,8.245646900873794,7.105427357601002e-15,-1.7763568394002505e-15,0.0010912839368568683,10.0,172.5626766176364,402.0,0.4956704277092627,0.8669640514300708,0.025680708570911072,0.02209708691207961
shapellm_vqvae3d,pre_morton,590f03b60f7b62dc12683ebe7592850df3e8a97cb83e8dea78a240133ffdfa10,1024,3.449276140587268,1.5340163677083254,4.119123114539887,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,590f03b60f7b62dc12683ebe7592850df3e8a97cb83e8dea78a240133ffdfa10,1024,3.44927614058727,1.5340163677083254,4.569581100668789,2.220446049250313e-15,0.0,0.4504579861289022,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,299bed147aa6072296025c1c73b1218898b962b5abc2db93bd1e7e2736cab7d5,7184,8.075468885751054,7.893333697843203,8.878700415795128,nan,nan,nan,83.0,110.76791366906475,249.0,0.6515383544480022,0.651956007239315,0.11623692971419401,0.015625
our_sparse_sdf_vqvae,post_morton,299bed147aa6072296025c1c73b1218898b962b5abc2db93bd1e7e2736cab7d5,7184,8.075468885751079,7.893333697843195,8.878507419225295,2.4868995751603507e-14,-7.993605777301127e-15,-0.00019299656983307045,7.0,138.8684892086331,232.0,0.502575525546429,0.8584157037449534,0.025986039323609593,0.015625
shapellm_vqvae3d,pre_morton,299bed147aa6072296025c1c73b1218898b962b5abc2db93bd1e7e2736cab7d5,1024,5.217578956297287,3.729614985900847,6.356623897088118,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,299bed147aa6072296025c1c73b1218898b962b5abc2db93bd1e7e2736cab7d5,1024,5.217578956297285,3.729614985900847,6.579699398819813,-1.7763568394002505e-15,0.0,0.223075501731695,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,a0833265fb816ac56e0cee810e31192d1ce162b8f095cb05d4557e8bd9d0134c,16674,8.206361820434898,7.938863007721805,9.715662933001884,nan,nan,nan,292.0,269.3616416435261,628.0,0.5131649973010256,0.5142445870569183,0.15678941608212904,0.015625
our_sparse_sdf_vqvae,post_morton,a0833265fb816ac56e0cee810e31192d1ce162b8f095cb05d4557e8bd9d0134c,16674,8.20636182043487,7.938863007721802,9.715333834762392,-2.842170943040401e-14,-2.6645352591003757e-15,-0.0003290982394918984,11.0,171.31768249635243,231.0,0.5054279373837942,0.8529358843639417,0.025456987825508814,0.015625
shapellm_vqvae3d,pre_morton,a0833265fb816ac56e0cee810e31192d1ce162b8f095cb05d4557e8bd9d0134c,1024,4.505754607462442,2.668324388224268,5.561043776189861,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,a0833265fb816ac56e0cee810e31192d1ce162b8f095cb05d4557e8bd9d0134c,1024,4.505754607462438,2.668324388224268,5.950063869496548,-3.552713678800501e-15,0.0,0.3890200933066872,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,d689cfd49bebe2b93a83a66ff89a46ac0c20ab790d2207d55e3b65de0922f28a,5073,7.58754910956723,7.323171650514058,8.529030588930073,nan,nan,nan,82.0,85.02995161661931,186.0,0.7129337539432177,0.7156940063091483,0.05474211707463243,0.015625
our_sparse_sdf_vqvae,post_morton,d689cfd49bebe2b93a83a66ff89a46ac0c20ab790d2207d55e3b65de0922f28a,5073,7.58754910956722,7.323171650514057,8.53067052705443,-9.769962616701378e-15,-8.881784197001252e-16,0.001639938124355922,11.0,177.28489875329595,337.0,0.4978312302839117,0.8736198738170347,0.02530772467614869,0.02209708691207961
shapellm_vqvae3d,pre_morton,d689cfd49bebe2b93a83a66ff89a46ac0c20ab790d2207d55e3b65de0922f28a,1024,4.988070721264525,3.26986519430561,6.144122032173276,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,d689cfd49bebe2b93a83a66ff89a46ac0c20ab790d2207d55e3b65de0922f28a,1024,4.988070721264523,3.26986519430561,6.3468812158603995,-1.7763568394002505e-15,0.0,0.20275918368712365,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,4f3d48712b17f87da3892dbea630d54a29abfc9008086708a56756ec10263303,22651,8.242103129700292,7.968027154492926,10.025834159244056,nan,nan,nan,379.0,276.2530551395414,490.0,0.6345695364238411,0.6345695364238411,0.1318949038744769,0.015625
our_sparse_sdf_vqvae,post_morton,4f3d48712b17f87da3892dbea630d54a29abfc9008086708a56756ec10263303,22651,8.242103129700293,7.968027154492922,10.025344518851611,1.7763568394002505e-15,-4.440892098500626e-15,-0.0004896403924448123,9.0,333.7036292390702,386.0,0.4943046357615894,0.8585871964679912,0.0262145499400461,0.02209708691207961
shapellm_vqvae3d,pre_morton,4f3d48712b17f87da3892dbea630d54a29abfc9008086708a56756ec10263303,1024,5.627515854652202,4.26218408931983,6.535566615683982,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,4f3d48712b17f87da3892dbea630d54a29abfc9008086708a56756ec10263303,1024,5.6275158546522,4.26218408931983,6.688795487477994,-1.7763568394002505e-15,0.0,0.15322887179401157,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,ffffab215984f7db636d8731b0792fbc395b7eed64832ba19918d27029f0ee3e,7489,8.077297991068217,7.888818507330243,8.908509566161339,nan,nan,nan,153.0,128.55339340908102,258.0,0.6294070512820513,0.6302083333333334,0.10211384881858032,0.015625
our_sparse_sdf_vqvae,post_morton,ffffab215984f7db636d8731b0792fbc395b7eed64832ba19918d27029f0ee3e,7489,8.077297991068253,7.888818507330234,8.9047847488233,3.552713678800501e-14,-8.881784197001252e-15,-0.003724817338039088,8.0,156.50152366026728,228.0,0.499866452991453,0.8575053418803419,0.026088369180020513,0.02209708691207961
shapellm_vqvae3d,pre_morton,ffffab215984f7db636d8731b0792fbc395b7eed64832ba19918d27029f0ee3e,1024,4.518130636750264,2.4755360187584476,5.650807208109016,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,ffffab215984f7db636d8731b0792fbc395b7eed64832ba19918d27029f0ee3e,1024,4.518130636750261,2.4755360187584476,5.825868264383054,-3.552713678800501e-15,0.0,0.17506105627403823,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,82ef3ff1f939e9064f4fedab2b1c11ad81356b3afe18f625f3649e4638982ae4,21009,6.730453588480044,5.055125380761023,8.424233237172196,nan,nan,nan,221.0,245.57508340169537,469.0,0.5296553693830921,0.5348914699162224,0.18756335498084492,0.015625
our_sparse_sdf_vqvae,post_morton,82ef3ff1f939e9064f4fedab2b1c11ad81356b3afe18f625f3649e4638982ae4,21009,6.730453588480051,5.055125380761013,8.437408261473509,7.105427357601002e-15,-9.769962616701378e-15,0.013175024301313343,6.0,201.69112387202625,216.0,0.5521706016755522,0.8419649657273419,0.026518582421613934,0.015625
shapellm_vqvae3d,pre_morton,82ef3ff1f939e9064f4fedab2b1c11ad81356b3afe18f625f3649e4638982ae4,1024,6.036687270316181,5.67148055987198,6.756176957111413,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,82ef3ff1f939e9064f4fedab2b1c11ad81356b3afe18f625f3649e4638982ae4,1024,6.03668727031618,5.67148055987198,6.869087759246084,-8.881784197001252e-16,0.0,0.11291080213467097,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,0774547e41ea11a0817fcfba8c8bbaaf636da624805cba2836a5928492824fda,2808,7.473904326269429,7.320586064594765,7.939871576361624,nan,nan,nan,91.0,89.38010807159743,184.0,0.6465977912361952,0.6672604203776273,0.05636497737530706,0.015625
our_sparse_sdf_vqvae,post_morton,0774547e41ea11a0817fcfba8c8bbaaf636da624805cba2836a5928492824fda,2808,7.473904326269419,7.320586064594762,7.939871576361624,-1.0658141036401503e-14,-2.6645352591003757e-15,0.0,8.0,101.8464482719802,169.0,0.5023156394727467,0.8517990737442109,0.02652517896271948,0.015625
shapellm_vqvae3d,pre_morton,0774547e41ea11a0817fcfba8c8bbaaf636da624805cba2836a5928492824fda,1024,3.512115881315569,1.7741353858293831,4.4494478142196625,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,0774547e41ea11a0817fcfba8c8bbaaf636da624805cba2836a5928492824fda,1024,3.5121158813155673,1.7741353858293831,4.823677652784961,-1.7763568394002505e-15,0.0,0.3742298385652987,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,b2a9c832a3758087185a018a320bbecca6000c04297764f570120b44f4ce6fd5,13765,7.695141655930242,6.913154304573499,8.941951521593866,nan,nan,nan,139.0,216.67167065875933,564.0,0.7151990700377797,0.7566114501598372,0.0604283126484239,0.015625
our_sparse_sdf_vqvae,post_morton,b2a9c832a3758087185a018a320bbecca6000c04297764f570120b44f4ce6fd5,13765,7.6951416559302785,6.913154304573476,9.0871763019436,3.6415315207705135e-14,-2.3092638912203256e-14,0.14522478034973396,7.0,165.22419336245213,198.0,0.515111886079628,0.8557832025573961,0.026403761425768127,0.015625
shapellm_vqvae3d,pre_morton,b2a9c832a3758087185a018a320bbecca6000c04297764f570120b44f4ce6fd5,1024,5.541842379570472,4.340423695170555,6.522682541735181,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,b2a9c832a3758087185a018a320bbecca6000c04297764f570120b44f4ce6fd5,1024,5.541842379570467,4.340423695170555,6.518053466956435,-4.440892098500626e-15,0.0,-0.004629074778745412,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,2691259385c3d9b7797db8f0090458f4e68b8306b9110e2b225f9ff1fa90f003,5062,7.665269827169124,7.284061751909401,8.381545851250202,nan,nan,nan,78.0,104.94488627917347,274.0,0.5840742936178621,0.5888164394388461,0.08657783030252478,0.015625
our_sparse_sdf_vqvae,post_morton,2691259385c3d9b7797db8f0090458f4e68b8306b9110e2b225f9ff1fa90f003,5062,7.665269827169109,7.284061751909405,8.422238396579631,-1.509903313490213e-14,4.440892098500626e-15,0.040692545329429564,7.0,144.49803032555374,181.0,0.5131396957123098,0.8284923928077456,0.027314050200774095,0.015625
shapellm_vqvae3d,pre_morton,2691259385c3d9b7797db8f0090458f4e68b8306b9110e2b225f9ff1fa90f003,1024,6.079995697375648,5.531598186353182,6.844572973251273,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,2691259385c3d9b7797db8f0090458f4e68b8306b9110e2b225f9ff1fa90f003,1024,6.079995697375643,5.531598186353182,6.899562998856875,-5.329070518200751e-15,0.0,0.05499002560560218,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,bb28d4d7cdad6e86164d81f426cac553ed30319a3a27c2e7d334c261eed46d73,14060,8.148755605379131,7.905005248805916,9.550130589813667,nan,nan,nan,238.0,163.44998611496806,264.0,0.6215947080162174,0.6216658368305,0.1350583560313649,0.015625
our_sparse_sdf_vqvae,post_morton,bb28d4d7cdad6e86164d81f426cac553ed30319a3a27c2e7d334c261eed46d73,14060,8.148755605379128,7.905005248805919,9.55022919528782,-3.552713678800501e-15,2.6645352591003757e-15,9.860547415208032e-05,9.0,218.19654540405443,369.0,0.48388932356497616,0.839248879721175,0.02631602320828312,0.02209708691207961
shapellm_vqvae3d,pre_morton,bb28d4d7cdad6e86164d81f426cac553ed30319a3a27c2e7d334c261eed46d73,1024,1.4000362969693898,0.633797929357608,2.2517909218026007,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
